,Code,Day,Entity,retail_and_recreation,grocery_and_pharmacy,residential,transit_stations,parks,workplaces,retail_and_recreation_average,grocery_and_pharmacy_average,residential_average,transit_stations_average,parks_average,workplaces_average,retail_and_recreation_last_average,grocery_and_pharmacy_last_average,residential_last_average,transit_stations_last_average,parks_last_average,workplaces_last_average,C1M_School closing_flag,C2M_Workplace closing_flag,C3M_Cancel public events_flag,C4M_Restrictions on gatherings_flag,C5M_Close public transport_flag,C6M_Stay at home requirements_flag,C7M_Restrictions on internal movement_flag,C8EV_International travel controls_flag,H1_Public information campaigns_flag,H2_Testing policy_flag,H3_Contact tracing_flag,H6M_Facial Coverings_flag,policy_gather_flag,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
194,ARE,2020-08-29,United Arab Emirates,-23.714,-6.429,11.571,-43.857,-43.429,-23.286,-24.1998,-7.543000000000001,11.6568,-44.4856,-43.3714,-23.971600000000002,-24.997473684210526,-6.240614035087719,12.584017543859652,-45.51389473684211,-44.5538596491228,-22.42364912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,69328.0,379.0,0.0,56.48,55.21,55.95,50.0
195,ARE,2020-08-30,United Arab Emirates,-23.571,-6.286,9.714,-42.0,-43.571,-18.0,-23.9712,-7.143000000000001,11.2282,-43.8856,-43.3428,-22.6858,-24.997473684210526,-6.240614035087719,12.584017543859652,-45.51389473684211,-44.5538596491228,-22.42364912280702,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,69690.0,382.0,0.0,56.48,55.21,55.95,50.0
196,ARE,2020-08-31,United Arab Emirates,-23.0,-5.286,9.714,-41.857,-43.286,-18.286,-23.6284,-6.542999999999999,10.828199999999999,-43.2856,-43.2858,-21.4858,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,70231.0,384.0,0.0,54.63,54.17,54.76,50.0
197,ARE,2020-09-01,United Arab Emirates,-22.714,-4.571,9.714,-41.714,-43.143,-18.286,-23.342599999999997,-5.9144,10.456800000000001,-42.7142,-43.2858,-20.343,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,70805.0,384.0,0.0,54.63,54.17,54.76,50.0
198,ARE,2020-09-02,United Arab Emirates,-22.571,-4.143,9.714,-41.714,-43.0,-18.429,-23.113999999999997,-5.343,10.085400000000002,-42.2284,-43.2858,-19.2574,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,71540.0,387.0,0.0,54.63,54.17,54.76,50.0
199,ARE,2020-09-03,United Arab Emirates,-22.571,-3.857,9.571,-41.714,-42.714,-18.571,-22.885399999999997,-4.8286,9.6854,-41.7998,-43.1428,-18.3144,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,72154.0,387.0,0.0,54.63,54.17,54.76,50.0
200,ARE,2020-09-04,United Arab Emirates,-22.143,-3.429,9.429,-41.429,-42.0,-18.857,-22.5998,-4.257199999999999,9.628400000000001,-41.6856,-42.8286,-18.4858,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,72766.0,387.0,0.0,54.63,54.17,54.76,50.0
201,ARE,2020-09-05,United Arab Emirates,-21.857,-3.143,9.286,-41.429,-41.429,-19.143,-22.371199999999998,-3.8286000000000002,9.5428,-41.6,-42.4572,-18.6572,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,73471.0,388.0,0.0,54.63,54.17,54.76,50.0
202,ARE,2020-09-06,United Arab Emirates,-21.857,-3.286,9.286,-41.286,-41.0,-19.143,-22.1998,-3.5716,9.4572,-41.5144,-42.0286,-18.8286,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,73984.0,388.0,0.0,54.63,54.17,54.76,50.0
203,ARE,2020-09-07,United Arab Emirates,-21.857,-3.286,9.286,-41.143,-40.714,-19.0,-22.057,-3.4001999999999994,9.371599999999999,-41.4002,-41.5714,-18.9428,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,74454.0,390.0,0.0,54.63,54.17,54.76,50.0
204,ARE,2020-09-08,United Arab Emirates,-21.714,-3.286,9.286,-41.143,-40.429,-19.143,-21.8856,-3.286,9.3146,-41.286,-41.1144,-19.0572,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,75098.0,391.0,0.0,54.63,54.17,54.76,50.0
205,ARE,2020-09-09,United Arab Emirates,-21.857,-3.429,9.143,-41.143,-40.286,-19.143,-21.8284,-3.286,9.2574,-41.2288,-40.7716,-19.1144,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,75981.0,393.0,0.0,54.63,54.17,54.76,50.0
206,ARE,2020-09-10,United Arab Emirates,-21.714,-3.429,9.143,-40.714,-40.0,-19.143,-21.799799999999998,-3.3432000000000004,9.228800000000001,-41.0858,-40.4858,-19.1144,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,76911.0,398.0,0.0,54.63,54.17,54.76,50.0
207,ARE,2020-09-11,United Arab Emirates,-21.714,-3.429,9.143,-40.714,-39.714,-19.286,-21.7712,-3.3717999999999995,9.2002,-40.9714,-40.2286,-19.143,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,77842.0,398.0,0.0,54.63,54.17,54.76,50.0
208,ARE,2020-09-12,United Arab Emirates,-21.857,-3.429,9.143,-40.714,-39.286,-19.286,-21.7712,-3.4004,9.171600000000002,-40.8856,-39.943,-19.200200000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,78849.0,399.0,0.0,54.63,54.17,54.76,50.0
209,ARE,2020-09-13,United Arab Emirates,-22.0,-3.571,9.143,-40.714,-38.857,-19.143,-21.8284,-3.4574,9.143,-40.7998,-39.6286,-19.200200000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,79489.0,399.0,0.0,54.63,54.17,54.76,50.0
210,ARE,2020-09-14,United Arab Emirates,-22.143,-3.714,9.143,-40.714,-38.571,-18.857,-21.8856,-3.5143999999999997,9.143,-40.714,-39.2856,-19.143,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,80266.0,399.0,0.0,54.63,54.17,54.76,50.0
211,ARE,2020-09-15,United Arab Emirates,-22.286,-3.857,9.143,-40.714,-38.286,-18.429,-22.0,-3.6,9.143,-40.714,-38.9428,-19.0002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,80940.0,401.0,0.0,54.63,54.17,54.76,50.0
212,ARE,2020-09-16,United Arab Emirates,-22.143,-3.857,9.286,-40.571,-37.857,-18.286,-22.0858,-3.6856,9.171600000000002,-40.6854,-38.5714,-18.8002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,81782.0,402.0,0.0,54.63,54.17,54.76,50.0
213,ARE,2020-09-17,United Arab Emirates,-22.429,-4.143,9.429,-41.0,-37.857,-18.286,-22.200200000000002,-3.8284,9.2288,-40.742599999999996,-38.2856,-18.6002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,82568.0,402.0,0.0,54.63,54.17,54.76,50.0
214,ARE,2020-09-18,United Arab Emirates,-22.571,-4.571,9.571,-41.143,-37.714,-18.143,-22.3144,-4.0283999999999995,9.314400000000001,-40.8284,-38.057,-18.4002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,83433.0,403.0,0.0,54.63,54.17,54.76,50.0
215,ARE,2020-09-19,United Arab Emirates,-22.714,-5.143,9.714,-41.286,-37.857,-18.143,-22.4286,-4.3142,9.4286,-40.9428,-37.9142,-18.2574,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,84242.0,404.0,0.0,54.63,54.17,54.76,50.0
216,ARE,2020-09-20,United Arab Emirates,-23.0,-5.714,9.857,-41.429,-38.286,-18.0,-22.5714,-4.685599999999999,9.5714,-41.0858,-37.9142,-18.1716,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,84916.0,404.0,0.0,54.63,54.17,54.76,50.0
217,ARE,2020-09-21,United Arab Emirates,-23.286,-6.143,9.857,-41.571,-38.571,-18.286,-22.8,-5.142799999999999,9.685599999999999,-41.2858,-38.057,-18.1716,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,85595.0,405.0,0.0,54.63,54.17,54.76,50.0
218,ARE,2020-09-22,United Arab Emirates,-23.857,-6.714,9.857,-41.857,-39.286,-18.429,-23.0856,-5.657,9.7712,-41.4572,-38.3428,-18.200200000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,86447.0,405.0,0.0,54.63,54.17,54.76,50.0
219,ARE,2020-09-23,United Arab Emirates,-24.571,-7.286,10.0,-42.286,-40.429,-18.429,-23.4856,-6.2,9.857,-41.6858,-38.8858,-18.2574,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,87530.0,406.0,0.0,54.63,54.17,54.76,50.0
220,ARE,2020-09-24,United Arab Emirates,-25.0,-7.714,10.143,-42.571,-41.143,-18.286,-23.9428,-6.7142,9.9428,-41.9428,-39.543,-18.286,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,88532.0,407.0,0.0,54.63,54.17,54.76,50.0
221,ARE,2020-09-25,United Arab Emirates,-25.429,-7.857,10.143,-42.714,-41.429,-18.286,-24.4286,-7.142799999999999,10.0,-42.199799999999996,-40.1716,-18.343200000000003,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,89540.0,409.0,0.0,54.63,54.17,54.76,50.0
222,ARE,2020-09-26,United Arab Emirates,-25.857,-7.857,10.143,-42.714,-42.143,-18.143,-24.9428,-7.485600000000001,10.0572,-42.428399999999996,-40.886,-18.314600000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,90618.0,411.0,0.0,54.63,54.17,54.76,50.0
223,ARE,2020-09-27,United Arab Emirates,-26.0,-7.714,10.143,-42.714,-43.0,-18.143,-25.3714,-7.685599999999999,10.1144,-42.5998,-41.6288,-18.2574,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,91469.0,412.0,0.0,54.63,54.17,54.76,50.0
224,ARE,2020-09-28,United Arab Emirates,-26.143,-7.714,10.286,-42.714,-43.857,-17.857,-25.6858,-7.7712,10.171600000000002,-42.6854,-42.3144,-18.143,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,92095.0,413.0,0.0,54.63,54.17,54.76,50.0
225,ARE,2020-09-29,United Arab Emirates,-25.857,-7.286,10.286,-42.429,-44.0,-17.714,-25.8572,-7.685599999999999,10.200199999999999,-42.657,-42.8858,-18.0286,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,93090.0,416.0,0.0,54.63,54.17,54.76,50.0
226,ARE,2020-09-30,United Arab Emirates,-25.286,-6.286,10.0,-41.714,-43.571,-17.714,-25.8286,-7.3713999999999995,10.1716,-42.457,-43.3142,-17.9142,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,94190.0,419.0,0.0,54.63,54.17,54.76,50.0
227,ARE,2020-10-01,United Arab Emirates,-24.714,-5.143,9.571,-41.0,-42.857,-17.714,-25.6,-6.8286,10.0572,-42.1142,-43.457,-17.8284,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,95348.0,421.0,0.0,54.63,54.17,54.76,50.0
228,ARE,2020-10-02,United Arab Emirates,-24.0,-4.143,9.286,-40.0,-42.143,-17.857,-25.2,-6.1144,9.8858,-41.5714,-43.2856,-17.7712,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,96529.0,424.0,0.0,54.63,54.17,54.76,50.0
229,ARE,2020-10-03,United Arab Emirates,-23.429,-3.286,9.0,-39.286,-41.429,-18.143,-24.657199999999996,-5.2288,9.6286,-40.8858,-42.8,-17.8284,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,97760.0,426.0,0.0,54.63,54.17,54.76,50.0
230,ARE,2020-10-04,United Arab Emirates,-23.143,-2.714,8.714,-38.571,-40.429,-18.286,-24.1144,-4.3144,9.3142,-40.1142,-42.0858,-17.9428,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,98801.0,426.0,0.0,54.63,54.17,54.76,50.0
231,ARE,2020-10-05,United Arab Emirates,-22.857,-2.143,8.429,-38.143,-39.571,-18.571,-23.6286,-3.4858000000000002,9.0,-39.4,-41.2858,-18.1142,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,99733.0,429.0,0.0,54.63,54.17,54.76,50.0
232,ARE,2020-10-06,United Arab Emirates,-22.714,-1.857,8.143,-37.857,-39.0,-18.857,-23.2286,-2.8286,8.714400000000001,-38.7714,-40.5144,-18.3428,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,100794.0,435.0,0.0,54.63,54.17,54.76,50.0
233,ARE,2020-10-07,United Arab Emirates,-22.857,-2.0,8.143,-37.857,-38.571,-18.857,-23.0,-2.4,8.485800000000001,-38.3428,-39.8,-18.5428,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,101840.0,436.0,0.0,54.63,54.17,54.76,50.0
234,ARE,2020-10-08,United Arab Emirates,-23.0,-2.286,8.286,-37.714,-38.286,-18.714,-22.9142,-2.2,8.343,-38.0284,-39.1714,-18.657,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,102929.0,438.0,0.0,54.63,54.17,54.76,50.0
235,ARE,2020-10-09,United Arab Emirates,-23.143,-2.571,8.286,-38.0,-37.857,-18.571,-22.9142,-2.1714,8.2574,-37.9142,-38.657,-18.714,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,104004.0,442.0,0.0,54.63,54.17,54.76,50.0
236,ARE,2020-10-10,United Arab Emirates,-23.429,-3.143,8.571,-38.143,-37.429,-18.286,-23.0286,-2.3714,8.2858,-37.9142,-38.2286,-18.657,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,105133.0,443.0,0.0,54.63,54.17,54.76,50.0
237,ARE,2020-10-11,United Arab Emirates,-23.571,-3.286,8.857,-38.429,-37.143,-18.0,-23.2,-2.6572000000000005,8.4286,-38.0286,-37.8572,-18.485599999999998,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,106229.0,445.0,0.0,54.63,54.17,54.76,50.0
238,ARE,2020-10-12,United Arab Emirates,-23.714,-3.429,9.0,-38.429,-36.571,-17.714,-23.3714,-2.943,8.6,-38.143,-37.4572,-18.256999999999998,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,107293.0,446.0,0.0,54.63,54.17,54.76,50.0
239,ARE,2020-10-13,United Arab Emirates,-23.857,-3.429,9.286,-38.429,-36.0,-17.429,-23.5428,-3.1715999999999998,8.8,-38.286,-37.0,-18.0,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,108608.0,448.0,0.0,54.63,54.17,54.76,50.0
240,ARE,2020-10-14,United Arab Emirates,-23.714,-3.429,9.429,-38.286,-35.714,-17.286,-23.657,-3.3432000000000004,9.0286,-38.3432,-36.5714,-17.743000000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,110039.0,450.0,0.0,54.63,54.17,54.76,50.0
241,ARE,2020-10-15,United Arab Emirates,-23.571,-3.286,9.429,-38.0,-35.429,-17.286,-23.685399999999998,-3.3717999999999995,9.200199999999999,-38.3146,-36.1714,-17.543,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,111437.0,452.0,0.0,54.63,54.17,54.76,50.0
242,ARE,2020-10-16,United Arab Emirates,-23.429,-3.0,9.571,-37.714,-34.714,-17.286,-23.657,-3.3146,9.343,-38.1716,-35.6856,-17.4002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,112849.0,455.0,0.0,54.63,54.17,54.76,50.0
243,ARE,2020-10-17,United Arab Emirates,-23.286,-2.857,9.571,-37.571,-34.571,-17.286,-23.5714,-3.2002,9.4572,-38.0,-35.2856,-17.314600000000002,-23.007083333333334,-3.942933333333334,9.3524,-39.72378333333333,-37.926183333333334,-18.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,114387.0,459.0,0.0,54.63,54.17,54.76,50.0
